order_id,payment_method,amount
1258,Card,1384.16
1259,UPI,1440.18
1260,Wallet,1314.58
1261,UPI,1529.56
1262,Card,2342.87
1263,Card,3175.84
1264,Wallet,1720.26
1265,PayPal,3737.26
1266,UPI,1000.23
1267,UPI,310.88
1268,Wallet,2458.31
1269,PayPal,1315.61
1270,PayPal,340.14
1271,Card,1109.48
1272,Card,2843.55
1273,Card,1285.01
1274,UPI,1425.94
1275,PayPal,127.94
1276,PayPal,1010.89
1277,PayPal,904.96
1278,UPI,68.16
1279,UPI,4078.75
1280,Wallet,3400.19
1281,Card,226.68
1282,PayPal,4089.4
1283,UPI,3463.48
1284,PayPal,1871.04
1285,Wallet,347.31
1286,PayPal,1506.52
1287,UPI,4316.5
1288,Card,3610.27
1289,PayPal,1986.86
1290,Wallet,1442.01
1291,UPI,854.9
1292,UPI,1359.54
1293,Wallet,1594.91
1294,Wallet,2250.25
1295,Wallet,408.21
1296,UPI,193.86
1297,UPI,1548.75
1298,PayPal,3406.03
1299,UPI,569.81
1300,Card,3015.67
1301,Wallet,1995.84
1302,PayPal,390.17
1303,Wallet,2494.11
1304,UPI,760.14
1305,PayPal,701.18
1306,Wallet,1313.02
1307,UPI,2473.56
1308,Card,3681.19
1309,PayPal,2639.42
1310,PayPal,502.08
1311,Wallet,2108.57
1312,Card,2137.72
1313,UPI,550.34
1314,UPI,581.75
1315,PayPal,2500.04
1316,Wallet,2300.58
1317,Card,1926.6
1318,PayPal,893.76
1319,Wallet,1263.08
1320,UPI,2375.94
1321,PayPal,1211.8
1322,PayPal,2054.83
1323,PayPal,141.51
1324,Wallet,118.98
1325,Card,3413.8
1326,Card,2443.55
1327,Wallet,545.15
1328,PayPal,1697.1
1329,PayPal,1201.83
1330,UPI,1049.58
1331,UPI,3230.14
1332,PayPal,433.16
1333,Wallet,658.4
1334,PayPal,1233.58
1335,Card,1509.04
1336,Wallet,1425.91
1337,PayPal,1652.05
1338,PayPal,2243.04
1339,Card,2272.62
1340,Wallet,3880.3
1341,Card,2844.28
1342,Wallet,4481.33
1343,PayPal,407.16
1344,Card,737.77
1345,PayPal,2949.43
1346,Wallet,3061.32
1347,Wallet,2063.49
1348,Wallet,525.62
1349,Wallet,753.73
1350,UPI,811.83
1351,UPI,1833.69
1352,UPI,202.12
1353,Wallet,1126.45
1354,Wallet,820.3
1355,UPI,1164.66
1356,Card,609.88
1357,Wallet,642.55
1358,PayPal,1803.66
1359,UPI,1257.54
1360,Wallet,2006.26
1361,UPI,1808.89
1362,UPI,1010.28
1363,Card,1191.34
1364,Wallet,422.6
1365,Wallet,1751.85
1366,Card,310.95
1367,PayPal,1790.58
1368,Card,1815.83
1369,Card,1861.62
1370,UPI,1485.32
1371,Wallet,799.8
1372,Card,2897.58
1373,Card,791.44
1374,Card,167.01
1375,Card,3313.54
1376,PayPal,1010.34
1377,Wallet,961.27
1378,PayPal,635.34
1379,Wallet,175.69
1380,UPI,320.18
1381,UPI,2841.51
1382,Card,201.97
1383,Card,276.74
1384,Card,2221.11
1385,Card,380.82
1386,Wallet,1668.57
1387,PayPal,1148.79
1388,PayPal,119.46
1389,PayPal,432.05
1390,PayPal,511.88
1391,Wallet,256.87
1392,Card,760.36
1393,PayPal,3972.77
1394,UPI,3470.65
1395,Wallet,1140.76
1396,PayPal,1689.2
1397,PayPal,342.22
1398,Card,1282.94
1399,PayPal,2471.23
1400,Wallet,370.54
1401,UPI,2736.64
1402,Wallet,1415.89
1403,PayPal,2121.39
1404,Wallet,409.46
1405,Wallet,3425.72
1406,Wallet,2025.39
1407,Card,385.48
1408,Wallet,362.62
1409,UPI,914.25
1410,PayPal,1261.88
1411,Card,2638.04
1412,Wallet,1228.89
1413,UPI,1215.34
1414,Card,2567.24
1415,Card,126.44
1416,Card,620.16
1417,UPI,789.06
1418,Card,2423.76
1419,Wallet,1631.13
1420,PayPal,1193.61
1421,Card,481.18
1422,UPI,100.36
1423,PayPal,457.16
1424,UPI,2211.09
1425,Wallet,94.11
1426,Wallet,2007.16
1427,Wallet,2357.13
1428,Card,535.04
1429,Wallet,1941.35
1430,Wallet,2231.73
1431,Wallet,1676.57
1432,UPI,91.56
1433,UPI,2737.44
1434,Card,1054.33
1435,UPI,2031.62
1436,UPI,1388.56
1437,PayPal,810.0
1438,Wallet,1066.72
1439,PayPal,684.44
1440,Wallet,3081.01
1441,Card,1695.6
1442,Wallet,5068.56
1443,PayPal,1451.0
1444,Wallet,1030.74
1445,PayPal,1623.33
1446,UPI,976.2
1447,UPI,2810.14
1448,PayPal,371.28
1449,PayPal,1931.29
1450,Wallet,3393.64
1451,Wallet,3168.74
1452,Card,1246.93
1453,Card,4848.27
1454,UPI,348.04
1455,Wallet,379.11
1456,Wallet,2427.99
1457,Card,614.19
1458,Card,1661.27
1459,Wallet,1371.56
1460,Card,629.2
1461,Card,2991.18
1462,Wallet,1137.2
1463,PayPal,1255.55
1464,UPI,497.33
1465,PayPal,271.82
1466,Card,360.21
1467,PayPal,1087.05
1468,PayPal,1191.17
1469,UPI,3719.66
1470,Card,2660.55
1471,PayPal,170.85
1472,PayPal,783.26
1473,Card,147.99
1474,Wallet,237.5
1475,UPI,510.93
1476,Wallet,1916.71
1477,Card,2347.78
1478,Card,729.43
1479,Card,1665.56
1480,UPI,230.73
1481,UPI,1785.46
1482,UPI,906.68
1483,UPI,2400.37
1484,Wallet,2407.53
1485,Card,90.67
1486,Wallet,4480.0
1487,Card,1414.48
1488,Card,1022.44
1489,Card,2366.23
1490,UPI,1439.16
1491,UPI,410.72
1492,PayPal,562.95
1493,PayPal,1456.12
1494,Wallet,1930.09
1495,UPI,1748.22
1496,Card,1237.0
1497,Wallet,1490.52
1498,Card,680.32
1499,UPI,2540.95
1500,Wallet,3043.14
1501,Wallet,1612.03
1502,UPI,443.52
1503,PayPal,1436.02
1504,PayPal,2663.11
1505,UPI,1447.33
1506,Wallet,901.64
1507,Card,2377.66
1508,UPI,3289.43
1509,Wallet,1468.47
1510,PayPal,2666.64
1511,PayPal,3386.18
1512,Wallet,1635.82
1513,Wallet,2427.97
1514,Wallet,2391.17
1515,UPI,5045.3
1516,PayPal,2327.38
1517,UPI,229.1
1518,UPI,114.48
1519,Wallet,2411.2
1520,Wallet,935.86
1521,Card,3115.67
1522,Card,1230.77
1523,Card,1033.0
1524,Card,1886.6
1525,Wallet,1194.62
1526,UPI,933.11
1527,UPI,527.62
1528,UPI,502.08
1529,PayPal,3026.44
1530,UPI,1520.91
1531,Card,664.96
1532,UPI,1724.21
1533,Card,502.11
1534,Wallet,538.82
1535,Wallet,452.9
1536,Card,715.17
1537,Card,1626.3
1538,PayPal,1376.87
1539,Card,36.58
1540,UPI,2594.81
1541,UPI,640.55
1542,Card,334.44
1543,Card,1878.43
1544,PayPal,993.19
1545,Wallet,2794.45
1546,Wallet,309.3
1547,Card,2281.1
1548,UPI,1778.53
1549,PayPal,2186.17
1550,UPI,492.52
1551,Wallet,3073.43
1552,Card,2128.59
1553,Wallet,2962.09
1554,Wallet,1150.82
1555,UPI,1872.06
1556,Card,2887.89
1557,Wallet,4249.92
1558,UPI,2042.31
1559,Card,2407.9
1560,Card,1144.44
1561,Card,927.7
1562,PayPal,2602.38
1563,Card,2470.88
1564,PayPal,3263.12
1565,PayPal,4264.48
1566,PayPal,2557.92
1567,PayPal,569.6
1568,PayPal,378.74
1569,UPI,1421.87
1570,Card,5279.16
1571,PayPal,939.65
1572,PayPal,1933.62
1573,UPI,2210.51
1574,UPI,1717.86
1575,UPI,779.71
1576,PayPal,1608.77
1577,Wallet,819.55
1578,PayPal,1266.16
1579,Wallet,798.84
1580,Wallet,3711.65
1581,PayPal,4307.3
1582,Card,420.66
1583,Wallet,201.84
1584,Wallet,3385.58
1585,Wallet,2974.4
1586,Card,1752.4
1587,UPI,1740.1
1588,Card,1219.0
1589,Wallet,1925.34
1590,Wallet,1352.46
1591,Wallet,2091.72
1592,Wallet,357.8
1593,Wallet,4421.65
1594,Card,3527.36
1595,PayPal,187.49
1596,PayPal,2689.9
1597,Card,3447.63
1598,UPI,81.42
1599,Card,3352.9
1600,PayPal,1580.63
1601,Wallet,1515.15
1602,Wallet,1721.35
1603,Card,2930.44
1604,UPI,273.48
1605,Wallet,3207.04
1606,UPI,229.3
1607,Wallet,3518.62
1608,Wallet,162.9
1609,UPI,96.34
1610,PayPal,1458.16
1611,Card,2232.66
1612,Card,2448.8
1613,Card,1751.85
1614,UPI,2636.41
1615,Card,677.91
1616,UPI,1572.9
1617,UPI,2237.96
1618,Card,1969.53
1619,Card,1191.76
1620,Wallet,2557.58
1621,PayPal,2670.08
1622,Card,1439.12
1623,Wallet,3507.18
1624,UPI,634.41
1625,PayPal,3561.58
1626,Card,285.21
1627,Card,5267.34
1628,UPI,287.1
1629,PayPal,1637.18
1630,PayPal,2713.5
1631,Card,605.32
1632,Wallet,2134.29
1633,PayPal,2088.13
1634,Wallet,1450.56
1635,Wallet,3189.57
1636,Card,520.1
1637,Wallet,3181.1
1638,Card,900.73
1639,Wallet,2101.25
1640,PayPal,4823.22
1641,UPI,2974.59
1642,UPI,2047.34
1643,Card,894.23
1644,Card,295.62
1645,Card,1598.72
1646,PayPal,2560.79
1647,PayPal,2944.29
1648,Wallet,1064.92
1649,Wallet,1106.19
1650,Card,1540.78
1651,UPI,1400.29
1652,UPI,1357.21
1653,PayPal,1964.88
1654,PayPal,2970.98
1655,UPI,2296.11
1656,UPI,1617.06
1657,Wallet,2518.6
1658,Card,1237.72
1659,Wallet,139.12
1660,UPI,3948.95
1661,PayPal,307.48
1662,Card,306.26
1663,UPI,2331.36
1664,Wallet,378.32
1665,Wallet,614.84
1666,Card,2510.25
1667,Wallet,194.25
1668,Card,1209.98
1669,Wallet,1604.49
1670,PayPal,5957.06
1671,Wallet,793.41
1672,PayPal,262.23
1673,PayPal,1713.0
1674,PayPal,1907.96
1675,UPI,473.16
1676,Wallet,755.92
1677,UPI,684.81
1678,UPI,1262.34
1679,Card,225.46
1680,Wallet,2018.97
1681,Wallet,1366.7
1682,Wallet,1710.15
1683,UPI,2022.98
1684,UPI,1998.06
1685,Card,3714.92
1686,PayPal,957.9
1687,UPI,804.69
1688,Card,627.59
1689,PayPal,2138.13
1690,PayPal,913.01
1691,Wallet,1016.0
1692,Wallet,2731.33
1693,Wallet,1989.71
1694,UPI,4080.33
1695,Wallet,528.22
1696,UPI,859.17
1697,Card,2346.52
1698,Wallet,1677.65
1699,Wallet,1047.51
1700,UPI,1065.84
1701,Card,1461.9
1702,PayPal,1874.38
1703,Wallet,2965.84
1704,UPI,810.91
1705,UPI,1011.62
1706,UPI,1104.04
1707,UPI,780.03
1708,Card,289.68
1709,Wallet,3041.36
1710,PayPal,2617.16
1711,Card,426.45
1712,Card,1144.44
1713,PayPal,1374.53
1714,Wallet,1699.44
1715,PayPal,1095.41
1716,UPI,1337.33
1717,Card,3266.12
1718,Wallet,1587.32
1719,Wallet,3450.84
1720,UPI,751.21
1721,Wallet,3240.14
1722,PayPal,2477.27
1723,UPI,694.94
1724,UPI,246.91
1725,Card,155.1
1726,PayPal,1830.06
1727,Card,330.76
1728,UPI,1633.32
1729,PayPal,652.8
1730,PayPal,302.56
1731,PayPal,2803.51
1732,Card,1403.23
1733,Wallet,90.9
1734,PayPal,1065.84
1735,Wallet,114.24
1736,PayPal,312.88
1737,Card,423.56
1738,UPI,3137.32
1739,PayPal,1553.08
1740,Wallet,1853.1
1741,Card,447.46
1742,UPI,607.96
1743,PayPal,2578.15
1744,PayPal,2009.8
1745,PayPal,384.92
1746,Wallet,80.01
1747,Card,1184.38
1748,Wallet,1708.14
1749,UPI,1340.09
1750,PayPal,217.22
1751,Card,382.64
1752,Wallet,4526.91
1753,Card,1252.24
1754,PayPal,1385.08
1755,PayPal,3336.42
1756,UPI,1540.46
1757,UPI,176.86
1758,PayPal,923.25
1759,Card,1093.83
1760,Wallet,3943.86
1761,Wallet,1035.84
1762,UPI,1531.08
1763,PayPal,558.2
1764,Wallet,2728.44
1765,Card,1451.46
1766,UPI,740.39
1767,UPI,1153.57
1768,Card,2013.73
1769,UPI,1999.25
1770,PayPal,756.05
1771,PayPal,1098.92
1772,UPI,3694.87
1773,Wallet,1624.32
1774,Card,1445.09
1775,PayPal,610.68
1776,PayPal,4353.43
1777,Wallet,594.64
1778,PayPal,3299.46
1779,PayPal,1507.5
1780,PayPal,1503.37
1781,Card,137.39
1782,Card,2550.1
1783,PayPal,1264.79
1784,PayPal,697.72
1785,Wallet,1033.42
1786,Card,1685.19
1787,UPI,2939.42
1788,Wallet,2482.24
1789,Wallet,543.76
1790,Wallet,2305.65
1791,Wallet,2752.68
1792,Wallet,873.98
1793,Wallet,1138.81
1794,PayPal,697.55
1795,Card,1528.8
1796,PayPal,1505.36
1797,Wallet,1703.13
1798,Wallet,3634.97
1799,UPI,1356.24
1800,Card,648.0
1801,Card,2980.62
1802,UPI,581.76
1803,UPI,293.59
1804,UPI,184.92
1805,PayPal,729.24
1806,Card,1806.84
1807,Card,1610.64
1808,Wallet,945.25
1809,PayPal,894.75
1810,UPI,268.03
1811,PayPal,3041.46
1812,Wallet,713.18
1813,Wallet,1200.57
1814,UPI,1452.11
1815,Card,3506.22
1816,Card,973.96
1817,UPI,2695.11
1818,Wallet,937.62
1819,Card,933.15
1820,Wallet,633.96
1821,UPI,2827.87
1822,UPI,1187.94
1823,UPI,393.96
1824,Card,3118.28
1825,UPI,1533.48
1826,Card,91.52
1827,Card,1947.22
1828,UPI,2742.62
1829,UPI,1349.42
1830,PayPal,750.16
1831,Wallet,2193.04
1832,PayPal,996.14
1833,PayPal,4794.67
1834,Card,1709.25
1835,Wallet,596.21
1836,UPI,3054.96
1837,Card,1508.54
1838,PayPal,1082.83
1839,Card,2290.34
1840,PayPal,1628.22
1841,Card,1312.62
1842,UPI,3774.54
1843,Card,1290.57
1844,UPI,1686.04
1845,UPI,1498.04
1846,Card,1218.75
1847,Card,987.81
1848,PayPal,569.76
1849,Card,3313.46
1850,UPI,4007.47
1851,PayPal,173.76
1852,PayPal,529.8
1853,Card,1786.45
1854,Card,1184.38
1855,UPI,1462.59
1856,Wallet,469.64
1857,Wallet,2161.08
1858,Card,619.0
1859,UPI,395.7
1860,Card,2424.9
1861,PayPal,326.19
1862,Card,1289.09
1863,UPI,1467.47
1864,Wallet,1999.48
1865,Wallet,811.14
1866,Wallet,4732.71
1867,PayPal,1525.44
1868,Wallet,2161.06
1869,Card,2569.14
1870,UPI,2258.39
1871,PayPal,3478.87
1872,Wallet,959.57
1873,Card,505.98
1874,Card,3360.24
1875,PayPal,508.28
1876,Wallet,1784.58
1877,Card,4262.95
1878,PayPal,1594.15
1879,Wallet,529.53
1880,UPI,3422.99
1881,PayPal,3498.76
1882,Wallet,1188.12
1883,Card,2815.71
1884,UPI,323.94
1885,Wallet,840.71
1886,Wallet,1664.85
1887,Wallet,3916.69
1888,Wallet,2501.67
1889,Card,567.35
1890,Card,196.46
1891,UPI,543.8
1892,PayPal,2061.79
1893,Wallet,671.08
1894,PayPal,668.68
1895,Wallet,1559.1
1896,PayPal,711.66
1897,Card,1665.08
1898,Card,1441.52
1899,Wallet,1632.2
1900,Wallet,2181.99
1901,UPI,1351.95
1902,Card,1624.18
1903,Wallet,1150.12
1904,Wallet,2550.42
1905,UPI,3221.4
1906,PayPal,1864.63
1907,Card,963.59
1908,Wallet,2259.69
1909,PayPal,1165.32
1910,PayPal,1107.13
1911,PayPal,2810.91
1912,UPI,550.62
1913,UPI,2158.72
1914,PayPal,694.94
1915,UPI,2361.39
1916,Wallet,1341.31
1917,UPI,1842.02
1918,Card,3633.88
1919,UPI,1778.16
1920,PayPal,2249.6
1921,Wallet,144.51
1922,PayPal,933.99
1923,Card,1056.92
1924,UPI,52.98
1925,Wallet,787.21
1926,PayPal,1782.12
1927,UPI,1557.85
1928,Wallet,899.99
1929,Card,2906.63
1930,Wallet,188.14
1931,UPI,1777.63
1932,Card,1142.47
1933,PayPal,459.98
1934,UPI,3209.69
1935,UPI,2652.96
1936,Wallet,154.48
1937,PayPal,1284.15
1938,Wallet,2199.15
1939,PayPal,1234.32
1940,PayPal,1134.16
1941,Card,1056.59
1942,Card,921.82
1943,Wallet,1939.85
1944,UPI,3193.37
1945,Card,2567.19
1946,Wallet,2029.4
1947,UPI,465.56
1948,Card,2053.12
1949,Wallet,4200.64
1950,UPI,1417.56
1951,Wallet,2290.07
1952,UPI,2160.75
1953,UPI,744.22
1954,Wallet,4579.21
1955,UPI,1112.09
1956,Card,3335.22
1957,Wallet,802.36
1958,UPI,1789.77
1959,PayPal,2615.13
1960,Card,2762.51
1961,Card,893.07
1962,Card,463.26
1963,UPI,2517.7
1964,PayPal,2392.24
1965,Wallet,1026.66
1966,PayPal,3975.53
1967,PayPal,1447.12
1968,Card,1824.96
1969,Wallet,1510.98
1970,UPI,924.85
1971,Wallet,1726.87
1972,Wallet,2601.51
1973,PayPal,1971.4
1974,Wallet,1524.65
1975,UPI,3079.73
1976,Wallet,2629.85
1977,UPI,1559.06
1978,Card,849.34
1979,UPI,3099.96
1980,PayPal,1134.65
1981,Wallet,149.13
1982,Card,3019.78
1983,UPI,2838.7
1984,Card,875.96
1985,Wallet,2054.01
1986,Wallet,3107.37
1987,UPI,231.83
1988,Card,3739.19
1989,PayPal,2546.73
1990,Wallet,119.34
1991,PayPal,404.41
1992,Card,599.31
1993,Card,3419.15
1994,UPI,560.72
1995,PayPal,1662.55
1996,Card,579.22
1997,Wallet,463.2
1998,Wallet,1544.15
1999,Card,385.72
2000,Wallet,2835.31
2001,Wallet,1241.74
2002,Card,1531.15
2003,Card,1799.59
2004,UPI,2601.58
2005,UPI,1258.26
2006,Wallet,2604.57
2007,Card,1754.25
2008,Wallet,3047.26
2009,UPI,542.26
2010,UPI,448.33
2011,UPI,1026.84
2012,Card,1135.86
2013,Card,4596.74
2014,PayPal,842.13
2015,Wallet,1174.05
2016,PayPal,4065.43
2017,Card,3044.22
2018,Wallet,1245.34
2019,PayPal,1252.58
2020,UPI,926.56
2021,UPI,80.01
2022,UPI,871.72
2023,Card,756.2
2024,Card,2696.2
2025,Wallet,2149.91
2026,UPI,615.09
2027,UPI,1224.66
2028,Card,425.01
2029,UPI,1979.5
2030,PayPal,3667.6
2031,UPI,1561.56
2032,PayPal,261.1
2033,Card,1553.9
2034,PayPal,2182.59
2035,Card,1668.57
2036,UPI,2034.36
2037,PayPal,1677.23
2038,Card,591.19
2039,Wallet,414.44
2040,PayPal,623.87
2041,Wallet,2313.94
2042,Wallet,1420.49
2043,PayPal,2755.41
2044,Wallet,5740.89
2045,Wallet,186.16
2046,UPI,2087.76
2047,UPI,358.14
2048,PayPal,615.43
2049,Card,551.47
2050,UPI,1446.95
2051,PayPal,1683.28
2052,Card,4690.95
2053,PayPal,349.63
2054,Card,5894.25
2055,Card,182.47
2056,Card,810.3
2057,Wallet,1739.43
2058,UPI,1717.76
2059,PayPal,786.78
2060,PayPal,752.39
2061,UPI,2943.63
2062,UPI,317.67
2063,Card,1502.39
2064,Wallet,762.5
2065,Wallet,1366.56
2066,Wallet,863.63
2067,UPI,2265.33
2068,Card,1739.46
2069,Card,902.76
2070,Wallet,2899.63
2071,Card,594.8
2072,Card,2285.99
2073,UPI,858.06
2074,Wallet,3004.59
2075,UPI,947.5
2076,Card,133.43
2077,Card,132.55
2078,UPI,1703.86
2079,PayPal,2715.75
2080,Card,110.73
2081,Card,2256.83
2082,UPI,3207.02
2083,Card,3339.53
2084,UPI,740.92
2085,Card,1677.89
2086,UPI,648.84
2087,PayPal,1667.61
2088,Wallet,2229.3
2089,Card,750.18
2090,Card,710.93
2091,UPI,1224.46
2092,Card,959.99
2093,PayPal,2347.27
2094,Card,3108.79
2095,PayPal,698.27
2096,Wallet,2374.14
2097,Card,1948.36
2098,UPI,864.81
2099,Wallet,1893.63
2100,UPI,720.85
2101,PayPal,1241.13
2102,Card,2181.1
2103,Card,251.31
2104,UPI,1913.8
2105,PayPal,63.65
2106,PayPal,71.82
2107,Wallet,2804.76
2108,Card,1733.62
2109,Wallet,1801.9
2110,Wallet,1662.31
2111,PayPal,140.55
2112,Card,1350.87
2113,Card,4001.93
2114,UPI,3140.74
2115,Card,3149.92
2116,PayPal,563.06
2117,UPI,921.82
2118,Card,1064.47
2119,UPI,3268.93
2120,PayPal,2713.35
2121,UPI,148.44
2122,Wallet,159.58
2123,Wallet,1596.22
2124,Card,1398.81
2125,Wallet,2421.27
2126,PayPal,696.21
2127,PayPal,763.8
2128,Card,1448.78
2129,Wallet,1296.1
2130,PayPal,1191.89
2131,Wallet,2120.72
2132,UPI,133.43
2133,PayPal,1392.57
2134,UPI,1217.72
2135,PayPal,1744.78
2136,Card,448.02
2137,Card,545.19
2138,Wallet,506.58
2139,UPI,1400.48
2140,PayPal,716.46
2141,UPI,950.27
2142,PayPal,1773.89
2143,UPI,1153.05
2144,UPI,589.99
2145,Wallet,1693.1
2146,Card,682.4
2147,UPI,1467.19
2148,UPI,502.36
2149,Card,656.51
2150,PayPal,2521.56
2151,Wallet,1818.03
2152,Wallet,793.18
2153,Card,875.81
2154,UPI,2357.96
2155,PayPal,3437.93
2156,Wallet,586.17
2157,Wallet,1786.9
2158,Card,1938.62
2159,Card,3082.18
2160,Card,1091.62
2161,Card,144.51
2162,Wallet,1640.26
2163,Card,767.22
2164,Card,576.4
2165,Wallet,2609.87
2166,Wallet,696.21
2167,PayPal,274.36
2168,PayPal,1554.14
2169,Card,1302.21
2170,PayPal,2422.05
2171,PayPal,2327.93
2172,PayPal,2350.9
2173,UPI,3224.51
2174,UPI,2093.59
2175,PayPal,42.16
2176,Card,571.75
2177,PayPal,337.52
2178,Wallet,140.88
2179,Wallet,2075.78
2180,Card,1905.25
2181,Card,1364.36
2182,Wallet,548.96
2183,Card,362.94
2184,PayPal,218.97
2185,Card,4845.45
2186,UPI,846.55
2187,Card,3202.87
2188,Card,625.64
2189,UPI,2434.73
2190,PayPal,426.44
2191,UPI,1165.77
2192,Wallet,642.03
2193,Wallet,2658.78
2194,PayPal,1248.48
2195,Wallet,2275.92
2196,Card,760.64
2197,UPI,1858.39
2198,UPI,3128.85
2199,UPI,3469.18
2200,PayPal,1360.16
2201,UPI,96.0
2202,Card,615.18
2203,Card,3081.43
2204,Card,2283.18
2205,UPI,1278.24
2206,PayPal,3193.28
2207,UPI,507.27
2208,UPI,1272.28
2209,PayPal,196.75
2210,Card,866.44
2211,Wallet,52.54
2212,Wallet,3599.94
2213,Card,2140.81
2214,Wallet,3192.09
2215,Wallet,583.04
2216,Card,17.71
2217,UPI,332.36
2218,Card,2387.65
2219,Card,1317.76
2220,UPI,2446.35
2221,UPI,1257.68
2222,PayPal,2838.92
2223,Wallet,679.98
2224,UPI,1264.11
2225,Wallet,194.38
2226,PayPal,514.7
2227,Wallet,3111.74
2228,Card,2572.38
2229,Card,112.05
2230,Wallet,1768.8
2231,UPI,1397.49
2232,UPI,1306.49
2233,PayPal,4188.19
2234,Card,1300.86
2235,Card,1709.92
2236,PayPal,1107.85
2237,PayPal,1174.86
2238,Wallet,2612.1
2239,UPI,1697.9
2240,Wallet,2661.12
2241,UPI,2761.22
2242,PayPal,789.9
2243,PayPal,3173.06
2244,Card,2473.22
2245,Card,2093.1
2246,PayPal,3210.99
2247,Wallet,3523.8
2248,Wallet,592.02
2249,PayPal,2477.44
2250,UPI,695.14
2251,Card,3833.4
2252,PayPal,719.48
2253,PayPal,1709.2
2254,PayPal,2465.08
2255,PayPal,642.06
2256,PayPal,1305.78
2257,PayPal,3122.06
2258,Card,695.3
2259,PayPal,2617.18
2260,UPI,445.25
2261,Card,2805.74
2262,Card,309.53
2263,UPI,1942.88
2264,PayPal,1374.16
2265,UPI,1742.2
2266,Card,3061.04
2267,PayPal,701.12
2268,PayPal,1622.82
2269,Wallet,3399.0
2270,Wallet,3301.9
2271,Card,1033.44
2272,Card,4250.82
2273,UPI,1188.08
2274,UPI,791.86
2275,Card,2767.41
2276,Wallet,1798.67
2277,Card,2372.15
2278,Wallet,510.34
2279,Wallet,1588.15
2280,PayPal,468.6
2281,PayPal,898.24
2282,UPI,909.21
2283,PayPal,382.38
2284,Card,204.03
2285,Card,3403.96
2286,Card,2769.54
2287,Card,510.58
2288,PayPal,3259.09
2289,UPI,1401.41
2290,Wallet,121.95
2291,PayPal,302.56
2292,PayPal,1691.78
2293,Wallet,190.0
2294,UPI,1843.04
2295,Wallet,1645.26
2296,Card,1980.58
2297,Card,770.65
2298,PayPal,79.03
2299,Card,1416.82
2300,Card,263.21
2301,Wallet,1092.92
2302,Wallet,982.72
2303,Card,4005.35
2304,PayPal,1515.69
2305,UPI,1701.24
2306,PayPal,340.69
2307,Card,673.52
2308,Wallet,590.12
2309,PayPal,44.66
2310,PayPal,1812.41
2311,Wallet,2059.68
2312,Card,1802.61
2313,Card,5709.27
2314,Card,2408.39
2315,Card,357.37
2316,Wallet,2024.79
2317,Wallet,1006.25
2318,UPI,124.55
2319,Card,119.26
2320,Card,1628.38
2321,Card,2479.87
2322,Card,5961.47
2323,Card,1054.95
2324,PayPal,722.62
2325,Card,1772.85
2326,UPI,1276.64
2327,Card,1293.6
2328,Wallet,414.46
2329,PayPal,438.04
2330,Card,1539.76
2331,UPI,1807.63
2332,Card,2420.77
2333,PayPal,1558.05
2334,Card,209.48
2335,PayPal,1713.57
2336,PayPal,2307.35
2337,UPI,573.54
2338,UPI,1546.74
2339,UPI,1833.75
2340,Card,760.61
2341,Wallet,491.0
2342,Card,641.24
2343,Wallet,691.0
2344,UPI,1997.58
2345,UPI,2539.9
2346,Wallet,2019.04
2347,Wallet,2383.27
2348,PayPal,1659.15
2349,Card,4824.3
2350,Wallet,701.01
2351,Wallet,1057.83
2352,PayPal,1649.26
2353,Wallet,963.81
2354,Wallet,1083.64
2355,Card,2014.52
2356,Wallet,2638.12
2357,UPI,2241.94
2358,Wallet,2452.02
2359,Wallet,1183.3
2360,UPI,1626.51
2361,UPI,3436.41
2362,UPI,2699.09
2363,PayPal,2332.33
2364,PayPal,1280.13
2365,PayPal,128.2
2366,Wallet,2246.03
2367,Card,78.04
2368,Wallet,1855.59
2369,Card,370.54
2370,PayPal,1838.53
2371,UPI,440.04
2372,Card,335.04
2373,PayPal,799.87
2374,UPI,2817.09
2375,PayPal,726.07
2376,UPI,3269.2
2377,Wallet,473.15
2378,Wallet,2656.83
2379,Card,2947.58
2380,UPI,672.08
2381,PayPal,4209.31
2382,Card,572.4
2383,PayPal,2822.47
2384,Wallet,1680.09
2385,UPI,2150.84
2386,PayPal,102.46
2387,PayPal,2302.7
2388,UPI,979.62
2389,Wallet,673.6
2390,Wallet,1344.51
2391,UPI,558.03
2392,Card,1915.6
2393,Card,2187.11
2394,UPI,2019.27
2395,Wallet,234.2
2396,UPI,2139.06
2397,UPI,2665.69
2398,PayPal,1237.34
2399,Card,1651.37
2400,Card,3123.03
2401,PayPal,2437.34
2402,UPI,1472.42
2403,PayPal,208.14
2404,Wallet,2071.37
2405,PayPal,2443.96
2406,Wallet,2047.7
2407,UPI,4344.53
2408,Card,1833.57
2409,UPI,3305.25
2410,Card,1199.34
2411,Wallet,2194.53
2412,PayPal,2774.97
2413,Wallet,2237.17
2414,UPI,1780.11
2415,PayPal,1598.46
2416,Wallet,1716.34
2417,PayPal,1518.92
2418,Card,1666.67
2419,Card,1012.26
2420,Wallet,947.39
2421,PayPal,148.44
2422,Card,59.06
2423,Card,796.08
2424,Card,301.65
2425,Card,1469.12
2426,Wallet,1007.31
2427,Wallet,3438.64
2428,UPI,1141.18
2429,Card,1406.51
2430,PayPal,1758.13
2431,UPI,873.43
2432,Card,1794.8
2433,Card,2099.88
2434,PayPal,251.18
2435,PayPal,359.39
