order_id,return_reason
6260,Damaged
6266,Wrong Size
6281,Damaged
6292,Changed Mind
6298,Wrong Size
6300,Changed Mind
6305,Changed Mind
6313,Changed Mind
6317,Wrong Size
6320,Wrong Size
6322,Damaged
6328,Damaged
6334,Damaged
6345,Wrong Size
6348,Damaged
6351,Changed Mind
6352,Wrong Size
6358,Damaged
6362,Changed Mind
6366,Damaged
6368,Wrong Size
6370,Changed Mind
6381,Wrong Size
6382,Changed Mind
6386,Damaged
6393,Wrong Size
6394,Damaged
6399,Wrong Size
6402,Changed Mind
6404,Damaged
6406,Damaged
6409,Changed Mind
6410,Wrong Size
6413,Changed Mind
6414,Changed Mind
6415,Damaged
6420,Changed Mind
6423,Changed Mind
6425,Damaged
6429,Damaged
6432,Damaged
6437,Wrong Size
6440,Changed Mind
6445,Changed Mind
6446,Wrong Size
6448,Damaged
6449,Changed Mind
6450,Damaged
6457,Wrong Size
6459,Changed Mind
6462,Damaged
6464,Damaged
6471,Changed Mind
6479,Damaged
6481,Wrong Size
6484,Damaged
6485,Wrong Size
6488,Damaged
6489,Changed Mind
6491,Wrong Size
6500,Damaged
6501,Damaged
6504,Changed Mind
6505,Wrong Size
6507,Damaged
6510,Damaged
6511,Changed Mind
6514,Damaged
6519,Damaged
6522,Damaged
6527,Damaged
6538,Wrong Size
6544,Changed Mind
6557,Changed Mind
6558,Damaged
6559,Wrong Size
6570,Wrong Size
6571,Damaged
6577,Wrong Size
6579,Wrong Size
6584,Changed Mind
6585,Damaged
6589,Damaged
6590,Damaged
6600,Wrong Size
6603,Changed Mind
6605,Wrong Size
6607,Wrong Size
6614,Damaged
6618,Damaged
6620,Wrong Size
6623,Wrong Size
6624,Wrong Size
6625,Changed Mind
6636,Changed Mind
6639,Changed Mind
6654,Wrong Size
6655,Changed Mind
6665,Damaged
6672,Damaged
6673,Wrong Size
6678,Damaged
6683,Damaged
6685,Changed Mind
6688,Wrong Size
6704,Changed Mind
6713,Damaged
6714,Wrong Size
6717,Changed Mind
6720,Wrong Size
6722,Damaged
6723,Damaged
6726,Changed Mind
6738,Wrong Size
6740,Changed Mind
6741,Wrong Size
6742,Changed Mind
6745,Changed Mind
6760,Damaged
6764,Wrong Size
6771,Damaged
6776,Wrong Size
6777,Damaged
6778,Wrong Size
6808,Damaged
6809,Damaged
6810,Wrong Size
6813,Wrong Size
6814,Changed Mind
6818,Damaged
6819,Changed Mind
6820,Wrong Size
6823,Damaged
6827,Wrong Size
6829,Changed Mind
6833,Damaged
6837,Damaged
6845,Damaged
6848,Damaged
6851,Changed Mind
6853,Damaged
6854,Changed Mind
6860,Damaged
6861,Wrong Size
6869,Damaged
6873,Changed Mind
6874,Wrong Size
6875,Damaged
6877,Changed Mind
6884,Wrong Size
6887,Damaged
6893,Damaged
6899,Wrong Size
6900,Wrong Size
6901,Wrong Size
6905,Changed Mind
6906,Changed Mind
6912,Wrong Size
6915,Wrong Size
6918,Wrong Size
6919,Damaged
6923,Damaged
6925,Damaged
6926,Damaged
6929,Damaged
6931,Changed Mind
6934,Wrong Size
6935,Damaged
6938,Wrong Size
6948,Damaged
6949,Damaged
6950,Wrong Size
6953,Damaged
6958,Changed Mind
6966,Wrong Size
6970,Changed Mind
6975,Changed Mind
6976,Changed Mind
6978,Damaged
6983,Wrong Size
6985,Wrong Size
6990,Changed Mind
6991,Wrong Size
6993,Wrong Size
6995,Wrong Size
6998,Changed Mind
7001,Wrong Size
7006,Damaged
7013,Damaged
7016,Damaged
7017,Changed Mind
7018,Changed Mind
7020,Changed Mind
7022,Changed Mind
7024,Damaged
7027,Damaged
7031,Wrong Size
7034,Wrong Size
7036,Changed Mind
7043,Changed Mind
7050,Wrong Size
7057,Wrong Size
7058,Damaged
7061,Damaged
7064,Damaged
7070,Wrong Size
7081,Changed Mind
7082,Damaged
7087,Changed Mind
7090,Wrong Size
7092,Changed Mind
7100,Wrong Size
7101,Damaged
7105,Wrong Size
7107,Wrong Size
7117,Wrong Size
7120,Wrong Size
7122,Changed Mind
7123,Changed Mind
7130,Damaged
7131,Damaged
7137,Wrong Size
7146,Damaged
7147,Damaged
7149,Changed Mind
7151,Damaged
7158,Changed Mind
7159,Changed Mind
7160,Wrong Size
7164,Wrong Size
7165,Changed Mind
7174,Changed Mind
7184,Wrong Size
7185,Wrong Size
7186,Wrong Size
7188,Changed Mind
7190,Wrong Size
7191,Wrong Size
7194,Damaged
7195,Changed Mind
7200,Changed Mind
7203,Damaged
7207,Damaged
7208,Wrong Size
7211,Damaged
7214,Damaged
7230,Damaged
7232,Damaged
7234,Changed Mind
7237,Changed Mind
7242,Damaged
7247,Damaged
7253,Damaged
7255,Changed Mind
7257,Damaged
7268,Changed Mind
7269,Wrong Size
7275,Changed Mind
7277,Damaged
7278,Changed Mind
7279,Damaged
7280,Damaged
7282,Damaged
7287,Changed Mind
7301,Wrong Size
7304,Wrong Size
7305,Changed Mind
7307,Wrong Size
7311,Changed Mind
7314,Damaged
7335,Damaged
7338,Changed Mind
7339,Changed Mind
7340,Damaged
7343,Damaged
7346,Changed Mind
7350,Changed Mind
7352,Changed Mind
7357,Changed Mind
7364,Damaged
7365,Damaged
7372,Damaged
7378,Damaged
7379,Wrong Size
7381,Wrong Size
7383,Wrong Size
7384,Wrong Size
7389,Changed Mind
7392,Wrong Size
7394,Wrong Size
7398,Wrong Size
7404,Wrong Size
7406,Damaged
7407,Wrong Size
7415,Damaged
7421,Changed Mind
7426,Wrong Size
7429,Wrong Size
7441,Wrong Size
7443,Changed Mind
7447,Damaged
7452,Damaged
7454,Changed Mind
7457,Damaged
7458,Changed Mind
7459,Wrong Size
7461,Wrong Size
7467,Wrong Size
7472,Changed Mind
7473,Changed Mind
7493,Changed Mind
7494,Damaged
7496,Changed Mind
7497,Damaged
7498,Damaged
7502,Damaged
7503,Damaged
7511,Damaged
7512,Changed Mind
7513,Changed Mind
7515,Damaged
7517,Damaged
7526,Changed Mind
7537,Changed Mind
7543,Wrong Size
7546,Changed Mind
7549,Changed Mind
7551,Changed Mind
7559,Changed Mind
7564,Wrong Size
7575,Wrong Size
7579,Wrong Size
7587,Changed Mind
7589,Damaged
7590,Changed Mind
7593,Damaged
7594,Damaged
7596,Wrong Size
7597,Wrong Size
7603,Damaged
7608,Wrong Size
7611,Damaged
7617,Wrong Size
7619,Changed Mind
7620,Damaged
7633,Wrong Size
7635,Changed Mind
7637,Wrong Size
7638,Damaged
7639,Changed Mind
7656,Wrong Size
7663,Changed Mind
7667,Changed Mind
7670,Damaged
7672,Damaged
7673,Wrong Size
7676,Wrong Size
7679,Wrong Size
7681,Damaged
7688,Wrong Size
7699,Changed Mind
7701,Damaged
7703,Changed Mind
7705,Wrong Size
7706,Damaged
7709,Damaged
7712,Wrong Size
7716,Damaged
7718,Damaged
7723,Damaged
7729,Changed Mind
7734,Damaged
7736,Changed Mind
7738,Wrong Size
7739,Changed Mind
7742,Changed Mind
7746,Wrong Size
7749,Changed Mind
7752,Changed Mind
7757,Changed Mind
7759,Wrong Size
7763,Wrong Size
7764,Changed Mind
7768,Damaged
7771,Changed Mind
7772,Changed Mind
7777,Wrong Size
7778,Changed Mind
7780,Wrong Size
7793,Damaged
7796,Changed Mind
7799,Damaged
7802,Damaged
7804,Damaged
7806,Wrong Size
7810,Damaged
7819,Changed Mind
7822,Wrong Size
7823,Changed Mind
7835,Changed Mind
7838,Damaged
7844,Changed Mind
7845,Wrong Size
7857,Damaged
7858,Damaged
7860,Changed Mind
7867,Wrong Size
7869,Changed Mind
7873,Damaged
7882,Wrong Size
7885,Damaged
7887,Wrong Size
7891,Changed Mind
7892,Damaged
7893,Damaged
7904,Changed Mind
7905,Changed Mind
7909,Changed Mind
7911,Wrong Size
7916,Damaged
7920,Changed Mind
7925,Damaged
7926,Changed Mind
7930,Wrong Size
7938,Wrong Size
7941,Wrong Size
7942,Changed Mind
7950,Wrong Size
7953,Changed Mind
7960,Changed Mind
7970,Changed Mind
7974,Wrong Size
7986,Wrong Size
7987,Wrong Size
7990,Damaged
7998,Wrong Size
8002,Changed Mind
8004,Damaged
8006,Damaged
8009,Damaged
8017,Damaged
8018,Damaged
8019,Wrong Size
8023,Wrong Size
8027,Changed Mind
8031,Damaged
8036,Wrong Size
8040,Damaged
8045,Changed Mind
8046,Changed Mind
8054,Changed Mind
8058,Wrong Size
8059,Damaged
8064,Damaged
8067,Wrong Size
8069,Damaged
8070,Wrong Size
8072,Wrong Size
8074,Changed Mind
8075,Damaged
8076,Wrong Size
8077,Changed Mind
8079,Damaged
8082,Damaged
8083,Damaged
8090,Damaged
8093,Changed Mind
8094,Wrong Size
8097,Wrong Size
8102,Changed Mind
8103,Damaged
8108,Damaged
8114,Changed Mind
8117,Damaged
8122,Wrong Size
8125,Wrong Size
8128,Wrong Size
8134,Changed Mind
8138,Damaged
8140,Wrong Size
8150,Wrong Size
8162,Changed Mind
8164,Wrong Size
8165,Damaged
8168,Damaged
8169,Changed Mind
8171,Damaged
8175,Damaged
8176,Damaged
8179,Changed Mind
8183,Changed Mind
8185,Changed Mind
8187,Changed Mind
8188,Changed Mind
8197,Changed Mind
8202,Damaged
8213,Wrong Size
8225,Damaged
8228,Wrong Size
8229,Damaged
8233,Changed Mind
8234,Wrong Size
8240,Changed Mind
8241,Wrong Size
8242,Wrong Size
8261,Wrong Size
8263,Changed Mind
8265,Damaged
8268,Damaged
8276,Wrong Size
8277,Changed Mind
8286,Wrong Size
8288,Wrong Size
8292,Wrong Size
8293,Damaged
8294,Wrong Size
8305,Damaged
8313,Damaged
8315,Wrong Size
8316,Wrong Size
8320,Damaged
8322,Changed Mind
8324,Wrong Size
8331,Damaged
8332,Damaged
8335,Damaged
8337,Wrong Size
8338,Damaged
8339,Damaged
8346,Changed Mind
8354,Changed Mind
8358,Changed Mind
8361,Changed Mind
8362,Damaged
8364,Wrong Size
8366,Wrong Size
8369,Wrong Size
8371,Changed Mind
8372,Damaged
8373,Damaged
8380,Wrong Size
8381,Wrong Size
8383,Changed Mind
8386,Wrong Size
8387,Changed Mind
8392,Damaged
8395,Wrong Size
8400,Damaged
8402,Damaged
8411,Damaged
8412,Damaged
8414,Damaged
8418,Changed Mind
8421,Changed Mind
8423,Damaged
8424,Wrong Size
8435,Changed Mind
8446,Damaged
8457,Wrong Size
8461,Changed Mind
8463,Changed Mind
8469,Damaged
8477,Damaged
8478,Wrong Size
8479,Changed Mind
8480,Wrong Size
8482,Changed Mind
8489,Changed Mind
8493,Wrong Size
8495,Changed Mind
8505,Changed Mind
8506,Changed Mind
8512,Changed Mind
8513,Changed Mind
8515,Damaged
8529,Damaged
8531,Damaged
8537,Changed Mind
8539,Changed Mind
8543,Changed Mind
8553,Changed Mind
8554,Changed Mind
8555,Wrong Size
8557,Damaged
8559,Wrong Size
8562,Wrong Size
8565,Wrong Size
8574,Changed Mind
8580,Damaged
8582,Damaged
8585,Wrong Size
8588,Damaged
8590,Changed Mind
8596,Changed Mind
8600,Damaged
8603,Wrong Size
8609,Damaged
8613,Changed Mind
8615,Damaged
8616,Wrong Size
8618,Damaged
8630,Changed Mind
8635,Wrong Size
8638,Changed Mind
8640,Changed Mind
8642,Damaged
8655,Damaged
8656,Changed Mind
8657,Wrong Size
8659,Damaged
8661,Changed Mind
8667,Wrong Size
8669,Changed Mind
8670,Wrong Size
8680,Damaged
8682,Changed Mind
8689,Damaged
8695,Wrong Size
8697,Changed Mind
8701,Damaged
8704,Changed Mind
8708,Wrong Size
8713,Changed Mind
8715,Changed Mind
8719,Damaged
8726,Wrong Size
8730,Changed Mind
8734,Damaged
8738,Wrong Size
8739,Changed Mind
8740,Changed Mind
8745,Damaged
8749,Changed Mind
8754,Wrong Size
8757,Changed Mind
8761,Damaged
8763,Wrong Size
8770,Damaged
8773,Changed Mind
8774,Changed Mind
8775,Changed Mind
8777,Changed Mind
8778,Changed Mind
8781,Wrong Size
8785,Changed Mind
8790,Wrong Size
8795,Wrong Size
8796,Damaged
8798,Wrong Size
8800,Changed Mind
8801,Wrong Size
8806,Damaged
8809,Changed Mind
8817,Wrong Size
8819,Changed Mind
8825,Changed Mind
8826,Changed Mind
8830,Changed Mind
8833,Wrong Size
8837,Wrong Size
8842,Changed Mind
8843,Damaged
8860,Changed Mind
8867,Wrong Size
8868,Wrong Size
8876,Damaged
8880,Damaged
8882,Changed Mind
8883,Damaged
8892,Changed Mind
8905,Damaged
8909,Changed Mind
8914,Damaged
8916,Damaged
8919,Changed Mind
8923,Damaged
8924,Damaged
8926,Damaged
8928,Changed Mind
8929,Damaged
8931,Damaged
8938,Wrong Size
8943,Changed Mind
8953,Changed Mind
8956,Wrong Size
8959,Changed Mind
8965,Changed Mind
8967,Changed Mind
8981,Damaged
8983,Changed Mind
8987,Changed Mind
8990,Changed Mind
9000,Wrong Size
9003,Damaged
9005,Changed Mind
9014,Damaged
9016,Changed Mind
9020,Wrong Size
9022,Changed Mind
9023,Changed Mind
9025,Damaged
9026,Wrong Size
9029,Wrong Size
9031,Wrong Size
9048,Wrong Size
9049,Changed Mind
9057,Wrong Size
9064,Damaged
9084,Changed Mind
9085,Changed Mind
9086,Changed Mind
9096,Changed Mind
9099,Wrong Size
9101,Wrong Size
9105,Wrong Size
9107,Changed Mind
9108,Wrong Size
9110,Changed Mind
9115,Wrong Size
9117,Changed Mind
9120,Wrong Size
9127,Damaged
9133,Wrong Size
9135,Damaged
9136,Changed Mind
9138,Wrong Size
9144,Wrong Size
9145,Damaged
9147,Changed Mind
9148,Wrong Size
9154,Damaged
9161,Changed Mind
9165,Wrong Size
9168,Wrong Size
9175,Changed Mind
9180,Wrong Size
9186,Changed Mind
9191,Wrong Size
9195,Wrong Size
9197,Changed Mind
9199,Damaged
9201,Damaged
9205,Damaged
9207,Changed Mind
9208,Wrong Size
9210,Wrong Size
9216,Wrong Size
9217,Changed Mind
9221,Changed Mind
9228,Wrong Size
9231,Damaged
9233,Wrong Size
9235,Wrong Size
9236,Wrong Size
9240,Damaged
9243,Changed Mind
9251,Changed Mind
9255,Damaged
9262,Wrong Size
9268,Damaged
9272,Damaged
9276,Damaged
9280,Wrong Size
9283,Wrong Size
9287,Wrong Size
9291,Changed Mind
9294,Damaged
9299,Wrong Size
9309,Changed Mind
9312,Damaged
9313,Wrong Size
9315,Wrong Size
9317,Changed Mind
9320,Wrong Size
9324,Changed Mind
9335,Damaged
9337,Changed Mind
9345,Damaged
9348,Damaged
9352,Wrong Size
9356,Wrong Size
9358,Changed Mind
9359,Damaged
9363,Changed Mind
9367,Damaged
9368,Damaged
9369,Changed Mind
9373,Wrong Size
9375,Changed Mind
9378,Changed Mind
9386,Damaged
9388,Changed Mind
9390,Wrong Size
9396,Changed Mind
9399,Damaged
9413,Changed Mind
9415,Wrong Size
9416,Changed Mind
9418,Damaged
9419,Changed Mind
9423,Damaged
9427,Wrong Size
9429,Changed Mind
9442,Damaged
9459,Damaged
9460,Damaged
9465,Damaged
9466,Changed Mind
9468,Damaged
9478,Wrong Size
9481,Damaged
9483,Changed Mind
9487,Damaged
9492,Wrong Size
9493,Wrong Size
9497,Changed Mind
9500,Changed Mind
9501,Damaged
9507,Changed Mind
9508,Wrong Size
9511,Wrong Size
9524,Wrong Size
9527,Wrong Size
9529,Damaged
9531,Damaged
9540,Damaged
9541,Changed Mind
9553,Wrong Size
9555,Wrong Size
9557,Changed Mind
9563,Changed Mind
9564,Wrong Size
9565,Damaged
9568,Damaged
9569,Damaged
9571,Damaged
9572,Changed Mind
9573,Damaged
9587,Damaged
9588,Damaged
9597,Changed Mind
9598,Changed Mind
9601,Damaged
9609,Wrong Size
9618,Changed Mind
9624,Changed Mind
9626,Wrong Size
9628,Damaged
9629,Wrong Size
9631,Changed Mind
9634,Changed Mind
9635,Wrong Size
9638,Changed Mind
9640,Wrong Size
9641,Damaged
9650,Damaged
9652,Changed Mind
9654,Changed Mind
9663,Changed Mind
9668,Changed Mind
9671,Wrong Size
9672,Wrong Size
9677,Damaged
9678,Wrong Size
9679,Wrong Size
9684,Damaged
9688,Wrong Size
9692,Wrong Size
9694,Wrong Size
9700,Wrong Size
9701,Wrong Size
9705,Changed Mind
9728,Wrong Size
9731,Wrong Size
9732,Damaged
9734,Damaged
9735,Damaged
9739,Wrong Size
9740,Wrong Size
9744,Damaged
9756,Damaged
9757,Damaged
9758,Damaged
9759,Damaged
9761,Wrong Size
9765,Changed Mind
9767,Changed Mind
9773,Wrong Size
9777,Damaged
9779,Wrong Size
9780,Damaged
9782,Wrong Size
9784,Damaged
9797,Damaged
9798,Changed Mind
9799,Wrong Size
9802,Wrong Size
9811,Damaged
9814,Wrong Size
9816,Wrong Size
9819,Damaged
9823,Damaged
9824,Damaged
9825,Changed Mind
9834,Changed Mind
9835,Wrong Size
9837,Damaged
9842,Wrong Size
9852,Changed Mind
9853,Damaged
9854,Damaged
9856,Wrong Size
9861,Damaged
9862,Damaged
9863,Damaged
9868,Changed Mind
9869,Damaged
9871,Damaged
9880,Damaged
9888,Changed Mind
9890,Wrong Size
9894,Wrong Size
9899,Damaged
9901,Wrong Size
9904,Damaged
9915,Wrong Size
9925,Damaged
9932,Wrong Size
9933,Damaged
9939,Wrong Size
9953,Wrong Size
9957,Damaged
9967,Damaged
9969,Wrong Size
9970,Damaged
9973,Wrong Size
9981,Damaged
9983,Wrong Size
9989,Wrong Size
9992,Damaged
9993,Damaged
9995,Damaged
9998,Changed Mind
10003,Wrong Size
10011,Changed Mind
10018,Wrong Size
10019,Damaged
10021,Changed Mind
10022,Wrong Size
10025,Damaged
10029,Wrong Size
10037,Changed Mind
10046,Wrong Size
10057,Damaged
10059,Wrong Size
10061,Changed Mind
10067,Damaged
10080,Changed Mind
10081,Damaged
10089,Damaged
10104,Changed Mind
10105,Changed Mind
10111,Wrong Size
10117,Wrong Size
10122,Damaged
10129,Changed Mind
10138,Changed Mind
10140,Wrong Size
10143,Wrong Size
10144,Damaged
10148,Damaged
10155,Changed Mind
10157,Damaged
10162,Damaged
10163,Damaged
10167,Damaged
10178,Wrong Size
10186,Wrong Size
10191,Damaged
10193,Wrong Size
10198,Wrong Size
10203,Damaged
10204,Wrong Size
10209,Damaged
10210,Wrong Size
10215,Wrong Size
10221,Damaged
10232,Damaged
10240,Changed Mind
10241,Wrong Size
10244,Damaged
10245,Changed Mind
10250,Wrong Size
10256,Damaged
10259,Damaged
10261,Wrong Size
10262,Changed Mind
10263,Damaged
10272,Wrong Size
10273,Damaged
10275,Damaged
10278,Changed Mind
10281,Damaged
10282,Damaged
10289,Changed Mind
10290,Changed Mind
10291,Changed Mind
10297,Changed Mind
10299,Wrong Size
10302,Changed Mind
10305,Changed Mind
10307,Changed Mind
10312,Damaged
10315,Changed Mind
10322,Changed Mind
10326,Damaged
10327,Wrong Size
10329,Damaged
10330,Wrong Size
10334,Wrong Size
10337,Wrong Size
10338,Changed Mind
10344,Damaged
10350,Changed Mind
10352,Wrong Size
10355,Changed Mind
10357,Wrong Size
10358,Wrong Size
10366,Wrong Size
10370,Damaged
10372,Wrong Size
10374,Damaged
10375,Damaged
10378,Changed Mind
10384,Changed Mind
10387,Damaged
10389,Wrong Size
10394,Changed Mind
10395,Wrong Size
10403,Damaged
10406,Damaged
10408,Damaged
10410,Changed Mind
10413,Wrong Size
10418,Changed Mind
10432,Wrong Size
10433,Damaged
10437,Damaged
10446,Changed Mind
10453,Wrong Size
10456,Wrong Size
10462,Wrong Size
10466,Damaged
10469,Damaged
10470,Changed Mind
10473,Damaged
10478,Wrong Size
10481,Damaged
10483,Damaged
10484,Damaged
10485,Damaged
10492,Damaged
10496,Damaged
10508,Wrong Size
10509,Damaged
10513,Changed Mind
10514,Wrong Size
10519,Wrong Size
10525,Changed Mind
10527,Damaged
10531,Changed Mind
10532,Wrong Size
10538,Changed Mind
10540,Damaged
10541,Damaged
10549,Damaged
10552,Damaged
10553,Wrong Size
10557,Damaged
10559,Damaged
10565,Changed Mind
10569,Wrong Size
10574,Wrong Size
10577,Changed Mind
10597,Damaged
10599,Changed Mind
10603,Damaged
10609,Wrong Size
10610,Changed Mind
10612,Damaged
10619,Wrong Size
10620,Wrong Size
10625,Damaged
10627,Damaged
10630,Damaged
10641,Wrong Size
10643,Wrong Size
10648,Damaged
10650,Wrong Size
10655,Changed Mind
10656,Changed Mind
10660,Changed Mind
10663,Damaged
10665,Changed Mind
10670,Damaged
10676,Changed Mind
10682,Wrong Size
10690,Damaged
10694,Damaged
10701,Wrong Size
10708,Wrong Size
10717,Damaged
10718,Wrong Size
10728,Damaged
10729,Damaged
10730,Damaged
10739,Wrong Size
10741,Wrong Size
10742,Changed Mind
10744,Changed Mind
10746,Wrong Size
10748,Wrong Size
10755,Wrong Size
10759,Wrong Size
10764,Damaged
10768,Wrong Size
10773,Changed Mind
10790,Damaged
10792,Damaged
10803,Wrong Size
10810,Wrong Size
10817,Wrong Size
10825,Wrong Size
10833,Wrong Size
10837,Changed Mind
10842,Changed Mind
10850,Changed Mind
10853,Damaged
10854,Changed Mind
10856,Changed Mind
10858,Changed Mind
10865,Changed Mind
10868,Damaged
10883,Wrong Size
10886,Changed Mind
10888,Damaged
10890,Wrong Size
10895,Wrong Size
10897,Wrong Size
10898,Wrong Size
10901,Changed Mind
10904,Damaged
10910,Changed Mind
10911,Damaged
10912,Damaged
10916,Changed Mind
10923,Changed Mind
10926,Wrong Size
10931,Damaged
10935,Wrong Size
10936,Damaged
10939,Damaged
10940,Changed Mind
10942,Damaged
10945,Changed Mind
10946,Wrong Size
10953,Changed Mind
10955,Damaged
10961,Changed Mind
10964,Changed Mind
10976,Damaged
10980,Wrong Size
10990,Changed Mind
10991,Changed Mind
10993,Changed Mind
11006,Changed Mind
11008,Wrong Size
11014,Damaged
11015,Changed Mind
11017,Wrong Size
11018,Wrong Size
11019,Wrong Size
11020,Changed Mind
11021,Damaged
11034,Damaged
11046,Damaged
11051,Damaged
11060,Damaged
11067,Wrong Size
11068,Damaged
11069,Damaged
11083,Damaged
11085,Wrong Size
11086,Damaged
11089,Changed Mind
11091,Changed Mind
11092,Damaged
11094,Changed Mind
11095,Changed Mind
11097,Wrong Size
11102,Changed Mind
11107,Changed Mind
11116,Wrong Size
11125,Damaged
11127,Wrong Size
11130,Damaged
11131,Wrong Size
11134,Changed Mind
11136,Wrong Size
11137,Damaged
11139,Changed Mind
11148,Wrong Size
11149,Wrong Size
11156,Changed Mind
11157,Damaged
11158,Wrong Size
11159,Wrong Size
11167,Damaged
11170,Changed Mind
11173,Damaged
11178,Wrong Size
11182,Wrong Size
11187,Changed Mind
11188,Damaged
11190,Changed Mind
11192,Wrong Size
11194,Damaged
11195,Wrong Size
11197,Changed Mind
11205,Changed Mind
11207,Damaged
11214,Damaged
11219,Changed Mind
11227,Damaged
11239,Changed Mind
11243,Damaged
11246,Damaged
11250,Wrong Size
11252,Changed Mind
11258,Changed Mind
11265,Damaged
11269,Changed Mind
11274,Damaged
11286,Damaged
11287,Damaged
11300,Damaged
11301,Changed Mind
11306,Wrong Size
11312,Changed Mind
11322,Damaged
11325,Damaged
11326,Changed Mind
11330,Changed Mind
11339,Changed Mind
11349,Damaged
11351,Wrong Size
11352,Changed Mind
11354,Changed Mind
11358,Changed Mind
11373,Wrong Size
11379,Wrong Size
11388,Damaged
11393,Changed Mind
11404,Changed Mind
11406,Changed Mind
11407,Wrong Size
11408,Damaged
11416,Wrong Size
11420,Damaged
11421,Wrong Size
11422,Damaged
11426,Wrong Size
11437,Wrong Size
11438,Changed Mind
11441,Changed Mind
11452,Changed Mind
11454,Wrong Size
11455,Changed Mind
11464,Changed Mind
11468,Damaged
11470,Damaged
11472,Wrong Size
11475,Changed Mind
11482,Damaged
11484,Wrong Size
11485,Changed Mind
11486,Changed Mind
11492,Damaged
11503,Changed Mind
11511,Wrong Size
11518,Changed Mind
11519,Wrong Size
11522,Damaged
11528,Wrong Size
11530,Damaged
11532,Changed Mind
11536,Damaged
11546,Damaged
11552,Damaged
11556,Damaged
11562,Damaged
11568,Wrong Size
11576,Changed Mind
11577,Changed Mind
11580,Changed Mind
11588,Damaged
11589,Wrong Size
11593,Damaged
11594,Wrong Size
11595,Wrong Size
11598,Damaged
11599,Damaged
11600,Changed Mind
11606,Changed Mind
11612,Changed Mind
11620,Changed Mind
11624,Damaged
11637,Damaged
11640,Changed Mind
11641,Changed Mind
11648,Wrong Size
11650,Wrong Size
11652,Damaged
11659,Wrong Size
11662,Wrong Size
11668,Damaged
11670,Wrong Size
11671,Damaged
11675,Changed Mind
11676,Wrong Size
11678,Changed Mind
11679,Wrong Size
11681,Wrong Size
11682,Wrong Size
11688,Damaged
11693,Changed Mind
11705,Wrong Size
11706,Changed Mind
11718,Changed Mind
11720,Changed Mind
11722,Wrong Size
11725,Changed Mind
11726,Changed Mind
11731,Changed Mind
11735,Changed Mind
11741,Changed Mind
11742,Wrong Size
